play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play2267-game2020091401.csv,9.129999999999995,2.047925779905128,2.047925779905128,optimal,pitch_control,optimal
play2270-game2020110809.csv,8.109999999999971,1.1718266841891498,1.1718266841891498,optimal,pitch_control,optimal
play2272-game2020091301.csv,4.030000000000001,5.360792851808396,5.360792851808396,optimal,pitch_control,optimal
play2272-game2020102200.csv,11.310000000000002,5.3421437644451295,5.3421437644451295,optimal,pitch_control,optimal
play2275-game2020111600.csv,4.8300000000000125,13.597974113815637,13.597974113815637,optimal,pitch_control,optimal
play2276-game2020121311.csv,9.379999999999995,16.06166588841615,16.06166588841615,optimal,pitch_control,optimal
play2303-game2020112907.csv,0.22999999999998977,7.5653486370424465,7.5653486370424465,optimal,pitch_control,optimal
play2310-game2020101806.csv,17.870000000000005,19.936064751544578,19.936064751544578,optimal,pitch_control,optimal
play2318-game2020110806.csv,3.3900000000000006,24.631128678970438,24.631128678970438,optimal,pitch_control,optimal
play2318-game2020122500.csv,0.39000000000000057,10.903100476469987,10.903100476469987,optimal,pitch_control,optimal
play2319-game2020122702.csv,20.260000000000005,1.6469804019612508,1.6469804019612508,optimal,pitch_control,optimal
play2323-game2020112211.csv,1.5600000000000023,12.894302264441404,12.894302264441404,optimal,pitch_control,optimal
play2330-game2020102600.csv,1.480000000000004,12.113405035267304,12.113405035267304,optimal,pitch_control,optimal
play2338-game2020101801.csv,7.030000000000001,12.86089032687862,12.86089032687862,optimal,pitch_control,optimal
play2345-game2020100410.csv,13.380000000000003,6.6878928752717846,6.6878928752717846,optimal,pitch_control,optimal
play2345-game2020101813.csv,14.510000000000005,6.037093671627102,6.037093671627102,optimal,pitch_control,optimal
play2348-game2020092010.csv,4.609999999999999,10.119941260259921,10.119941260259921,optimal,pitch_control,optimal
play235-game2020122704.csv,10.670000000000002,3.9587385757474727,3.9587385757474727,optimal,pitch_control,optimal
play2354-game2020112905.csv,19.74000000000001,4.807296537556218,4.807296537556218,optimal,pitch_control,optimal
play2360-game2020112207.csv,9.650000000000006,4.408106169320336,4.408106169320336,optimal,pitch_control,optimal
play2365-game2020110108.csv,45.74999999999999,10.535487648894096,10.535487648894096,optimal,pitch_control,optimal
play2369-game2020113000.csv,12.870000000000005,3.0134513251235537,3.0134513251235537,optimal,pitch_control,optimal
play2369-game2020122602.csv,12.189999999999998,9.063534875778023,9.063534875778023,optimal,pitch_control,optimal
