,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3247-game2020091303.csv,9.449999999999989,17.12863170909567,19.231120053949226,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play826-game2020121700.csv,-1.0500000000000114,6.482866769018791,6.482866769018791,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play130-game2020121311.csv,6.109999999999999,15.502763216143062,17.534033403488785,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3531-game2020100407.csv,13.36,17.342144315924777,15.906979872420523,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play289-game2020110801.csv,10.539999999999992,6.932192998522641,7.969303044321359,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4318-game2020111506.csv,0.16999999999997328,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play438-game2020122012.csv,15.959999999999994,4.62730560351641,11.947945713909474,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1164-game2020112910.csv,3.6700000000000017,9.454720172860819,12.069917405032037,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3576-game2020122711.csv,-0.12000000000000455,43.148107727747984,38.18794787750269,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play214-game2020122602.csv,33.40999999999999,6.976409588972913,10.093769762311176,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2275-game2020111600.csv,-4.8300000000000125,9.704274088540469,13.2710609753684,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play688-game2020122702.csv,13.900000000000006,9.862728521726186,11.119250339033597,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play121-game2020121310.csv,-1.7199999999999989,10.914727902637873,12.68734675663399,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1306-game2020120607.csv,16.570000000000007,3.734565682813086,4.056777103251826,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1867-game2020121400.csv,5.179999999999978,10.24926490105328,8.639430798157179,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play986-game2020091311.csv,7.65000000000002,6.204178979334969,5.881872711645457,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play130-game2020120602.csv,9.940000000000026,9.735641591971962,10.911615208465253,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2007-game2020121901.csv,3.8400000000000034,7.737068218031723,11.64070098143228,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4081-game2020122712.csv,15.399999999999977,7.703531351551571,11.136525291116063,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1183-game2020120609.csv,13.27000000000001,9.105624635355888,12.322223384515956,euclidean,astar,optimal
